 1 16.2683 15.2334 5.30609 -0.541003 0.0672528 0.838328
 1 14.3388 8.08082 9.7631 0.598343 -0.0125165 -0.801143
 1 14.1375 13.5281 10.71 -0.864846 0.141182 0.481776
 1 13.1417 8.081 4.79455 -0.0484664 -0.988068 0.146192
 1 12.5989 8.68445 8.16077 -0.416806 -0.89646 -0.15044
 1 14.2174 10.1452 7.53481 0.941592 0.107125 -0.319263
 1 18.5203 15.4106 4.89572 -0.297914 -0.479915 0.825184
 1 11.9809 9.36739 9.44329 0.792841 -0.491208 -0.360719
 1 18.7436 7.14181 8.37357 0.713133 -0.358905 -0.602187
 1 14.16 11.9357 3.02254 0.237682 -0.564769 -0.790281
 1 18.2122 7.50629 18.7679 0.305511 0.53354 -0.788668
 1 20.3504 14.9658 11.9578 0.326807 -0.791104 -0.517061
 1 16.8957 7.94659 5.87176 -0.473034 0.774087 0.420748
 1 19.0886 14.2868 5.38177 -0.414191 0.191167 0.889888
 1 17.7153 11.6557 3.89058 0.278056 0.423044 -0.862391
 1 15.87 7.8807 11.2491 0.720164 0.364496 -0.590344
 1 21.599 6.16371 6.86607 0.0460797 -0.607318 -0.793122
 1 20.6018 13.7913 7.95369 0.991699 -0.0432007 0.121107
 1 18.1111 10.1166 10.7284 0.40055 0.699065 -0.59234
 1 15.705 10.0915 5.76632 0.689476 0.179442 -0.701729
 1 26.7144 9.96013 8.64184 0.910372 0.41373 0.00715023
 1 26.8867 10.729 11.3235 0.165381 -0.948999 0.26842
 1 23.0743 9.89804 7.79322 -0.553677 0.715184 -0.426561
 1 26.4085 11.0263 8.79248 -0.166923 0.473929 0.864597
 1 21.784 10.5621 6.59829 -0.939099 0.33948 0.0533585
 1 20.9662 13.6912 9.07724 0.927219 0.0353358 -0.372848
 1 1.2811 13.4426 6.12936 -0.242122 0.579433 0.778225
 1 24.5433 10.7139 8.06813 -0.513596 0.710752 -0.480678
 1 3.19237 13.9126 15.3988 0.408486 -0.212969 -0.887572
 1 0.0835752 14.143 7.37787 -0.620742 0.782871 0.0423398
 1 18.194 8.96373 5.99306 -0.53154 -0.689177 -0.492444
 1 27.9207 8.08899 3.62491 -0.285217 -0.956864 -0.0553316
 1 1.3757 13.5036 11.9932 -0.631903 -0.120391 -0.76564
 1 2.24279 13.3634 9.66641 0.724447 -0.52131 -0.451013
 1 0.101937 10.0836 9.84774 -0.945643 -0.312855 0.0887736
 1 3.18748 10.5996 6.63778 0.385666 -0.549635 0.741055
 1 26.7724 10.3221 3.02969 -0.24063 -0.834145 0.496285
 1 0.650267 10.76 10.8724 0.885212 -0.220642 -0.409533
 1 9.23493 11.1388 10.2295 0.241628 0.5459 0.802253
 1 7.71742 11.6813 11.2511 0.173838 0.861062 0.477862
 1 28.0977 13.3198 9.20084 -0.697957 0.698779 -0.15673
 1 2.74574 12.3597 4.24518 -0.661301 -0.0428866 0.748894
 1 10.6233 11.9621 9.77118 -0.512304 0.210723 -0.83255
 1 3.55982 17.2033 3.46571 -0.251405 0.837964 -0.484367
 1 5.49112 12.6076 8.68325 -0.620091 -0.142906 -0.771404
 1 6.08797 15.6611 12.4182 0.907764 0.118599 0.402367
 1 8.64306 13.0799 10.1343 -0.885089 0.064094 0.460988
 1 5.41605 12.7216 10.7461 -0.987665 0.0898062 -0.128266
 1 5.38521 8.62262 12.5861 -0.209264 0.813196 -0.543067
 1 10.5697 9.18702 10.9122 0.0174764 -0.666479 0.745319
 1 9.42756 12.6089 7.20673 -0.39894 0.899391 -0.178726
 1 8.1036 8.65748 8.99889 0.4158 -0.710832 0.567299
 1 11.6954 11.8444 4.70498 -0.738678 0.0293971 0.673417
 1 6.77696 10.7583 9.21547 -0.610711 -0.235261 -0.756098
 1 12.4942 10.4373 8.56801 -0.358004 -0.853288 -0.37912
 1 10.5809 12.8649 8.72043 0.738341 -0.640509 -0.21119
 1 12.0635 10.3999 9.8748 0.276871 -0.156804 0.948027
 1 9.91003 13.7609 10.6588 -0.978667 -0.195157 0.0642253
 1 17.9682 15.1772 9.19528 -0.979697 0.175099 0.0976417
 1 18.7483 20.8202 8.85902 -0.978401 0.206714 -0.0011361
 1 12.4372 12.1717 8.59477 0.427765 0.898442 -0.0990885
