1.12246 11.5487 38.0068 31.9804 -0.346603 -0.615756 -0.707609
1.12246 4.41431 6.49004 36.5916 -0.500609 0.432764 0.749737
1.12246 42.1417 4.00433 35.8385 0.218167 0.956453 0.193907
1.12246 1.98811 8.04742 41.1141 -0.664902 -0.732273 0.147245
1.12246 17.3687 7.2127 1.63936 0.540705 -0.828708 0.144506
1.12246 5.93099 7.64277 1.06989 0.21635 -0.712111 0.667901
1.12246 14.0745 5.89485 41.6392 -0.201756 -0.977959 -0.0537579
1.12246 17.1031 14.1075 43.0126 0.486693 0.199085 -0.850585
1.12246 14.3149 3.34265 38.9515 -0.112198 0.854451 0.507272
1.12246 13.6305 7.07873 1.37895 -0.679443 -0.721875 0.131353
1.12246 19.9115 6.76903 41.5277 -0.663949 0.118379 -0.738348
1.12246 15.0224 11.2616 9.22104 0.747228 -0.354713 0.561987
1.12246 12.7475 17.5859 39.0979 -0.882862 -0.468812 -0.0277499
1.12246 18.4157 6.72809 5.49444 0.710015 -0.532278 -0.461042
1.12246 22.7354 3.34513 38.1185 0.450059 0.0374206 0.892214
1.12246 20.1789 11.2716 3.28024 0.809251 -0.587456 -0.00280092
1.12246 26.5946 41.2962 6.97392 0.840314 -0.460217 0.286483
1.12246 13.9317 5.97691 4.47554 0.798894 0.599345 0.0505438
1.12246 21.2447 4.80466 3.74247 0.520922 -0.233897 0.820934
1.12246 28.8657 13.6417 40.4874 0.858745 0.351305 0.373018
1.12246 7.01892 3.40296 33.2554 -0.194293 -0.752153 0.629695
1.12246 28.5608 11.5232 42.9333 -0.966158 0.032125 -0.255942
1.12246 31.2777 11.0248 4.64827 0.734938 0.354795 -0.577916
1.12246 25.5006 10.2124 1.20453 -0.193753 0.845343 0.497851
1.12246 21.112 11.3046 43.1878 0.112836 0.0469313 -0.992505
1.12246 23.7553 39.6963 3.67125 -0.935415 0.132163 -0.327921
1.12246 32.3883 6.2489 38.0661 0.452656 -0.619329 0.64151
1.12246 20.5073 16.4204 0.69723 0.359335 0.762704 -0.537737
1.12246 30.8547 41.8379 5.93433 0.0526068 -0.0314224 0.998121
1.12246 29.9441 6.1973 42.0337 -0.955274 -0.27567 0.107036
1.12246 32.7142 5.4811 11.1221 0.343232 0.496331 -0.7974
1.12246 38.1314 2.71184 2.96043 -0.528712 0.184856 0.828427
1.12246 0.128585 19.7608 1.70465 -0.648562 0.372658 0.663697
1.12246 0.907442 22.5227 6.03381 0.568819 0.738528 0.361969
1.12246 5.43375 3.90085 41.8423 0.225882 0.31508 0.921793
