1.12246 12.1302 16.669 3.88464 0.44316 0.178799 0.878431
1.12246 12.4515 10.7089 13.1579 -0.257831 0.884196 -0.389513
1.12246 8.2654 6.23259 7.12641 -0.293574 -0.426349 -0.855594
1.12246 12.7318 13.5312 8.18499 -0.249146 0.892747 -0.375405
1.12246 17.2515 12.8828 4.76681 -0.57408 0.65719 0.488399
1.12246 15.9378 10.9002 10.7104 -0.844461 0.381806 0.375646
1.12246 17.8044 5.74058 9.38883 -0.691411 0.622756 -0.366233
1.12246 19.8055 12.4592 8.15207 -0.278483 -0.931916 0.232334
1.12246 15.6127 12.0517 4.62075 -0.179493 -0.0918491 0.979462
1.12246 16.8575 10.6915 3.09146 0.142355 -0.0316052 0.989311
1.12246 20.8621 9.42181 8.93142 0.300887 0.750661 -0.588196
1.12246 12.1285 19.1006 2.92454 0.533506 -0.218967 0.816961
1.12246 15.6105 13.9807 4.25008 -0.898564 -0.230589 -0.37338
1.12246 20.2092 15.7813 4.83783 -0.33388 0.771598 0.541444
1.12246 18.512 10.983 17.3741 0.0948968 -0.0114737 -0.995421
1.12246 14.9581 14.6569 0.0393999 -0.878133 -0.411665 -0.243749
1.12246 16.3168 10.5764 5.32001 -0.860746 -0.46132 0.215173
1.12246 18.8893 11.1631 7.78945 -0.421429 -0.240775 0.874314
1.12246 21.1468 11.4455 7.336 -0.14679 -0.650004 0.745618
1.12246 24.8318 13.6589 7.3026 0.46151 -0.527666 -0.713146
1.12246 25.2641 14.0626 6.28656 0.231847 -0.637347 -0.734871
1.12246 23.606 14.9498 6.39401 0.678741 -0.369298 0.634767
1.12246 18.5526 11.7496 12.3685 0.579709 -0.313735 0.752003
1.12246 23.6851 8.58741 4.935 -0.0354062 -0.936875 -0.347867
1.12246 21.9456 10.7104 7.81748 -0.0542189 -0.553715 0.830939
1.12246 25.7985 12.8798 11.0366 0.272129 -0.495005 -0.825176
1.12246 27.0192 21.1657 2.14482 0.532995 0.794188 -0.29186
1.12246 27.662 14.0278 6.57809 0.659243 0.734686 0.160112
1.12246 25.488 10.953 7.04994 0.273215 0.0600146 0.960079
1.12246 27.9771 14.681 7.95434 -0.574766 -0.561332 -0.595442
1.12246 5.68897 11.1753 10.2666 -0.654262 0.0141915 -0.756135
1.12246 27.1432 15.7531 5.12216 -0.296177 0.947645 -0.119364
1.12246 24.5091 13.2368 5.9395 0.112247 -0.669205 -0.734551
1.12246 25.8697 13.7725 4.74533 0.597033 -0.0721685 0.798964
1.12246 5.43005 12.2061 6.08697 0.252303 -0.942694 0.21834
1.12246 3.39549 12.8128 6.81505 0.897474 -0.0777913 -0.434152
1.12246 25.8448 13.5858 10.1738 0.248422 0.302983 0.920048
1.12246 3.14751 10.6055 7.67043 -0.623213 -0.438205 0.647751
1.12246 27.2093 9.54181 8.99809 -0.39653 0.805021 0.441255
1.12246 8.00783 12.9725 7.68177 -0.212807 -0.818223 0.534063
1.12246 4.36799 8.58498 3.73361 -0.999062 -0.00660986 -0.0427879
1.12246 4.1984 4.18856 5.57163 0.15344 0.546501 0.823282
1.12246 2.96051 10.1519 12.9733 -0.260366 0.38016 0.887518
1.12246 1.05003 9.03167 7.92197 -0.0107047 0.980234 0.19755
1.12246 7.71916 16.8774 10.6445 -0.132607 -0.598513 -0.790062
1.12246 5.64299 13.8074 9.12354 0.0354471 0.998577 0.0398379
1.12246 11.4366 14.2508 11.0549 -0.0557381 -0.898644 -0.435122
1.12246 10.2125 12.5974 5.08101 0.776128 0.059795 -0.627734
1.12246 4.92691 7.92716 10.2055 0.959299 0.0798359 -0.270872
1.12246 2.27063 10.0928 6.85455 -0.839538 0.34292 -0.421405
1.12246 1.84746 14.2399 10.0977 0.57301 -0.46853 -0.672413
1.12246 10.8736 10.6921 6.46876 -0.640526 0.673938 0.368149
